Time,NepseIndex
2015-03-16,959
2015-03-17,963
2015-03-18,964
2015-03-19,968
2015-03-22,964
2015-03-23,957
2015-03-24,954
2015-03-25,951
2015-03-26,942
2015-03-29,942
2015-03-30,939
2015-03-31,946
2015-04-01,940
2015-04-02,940
2015-04-05,934
2015-04-06,938
2015-04-07,936
2015-04-08,942
2015-04-09,947
2015-04-12,952
2015-04-13,948
2015-04-15,944
2015-04-16,950
2015-04-19,946
2015-04-20,945
2015-04-21,945
2015-04-22,942
2015-04-23,938
2015-05-24,910
2015-05-25,881
2015-05-26,860
2015-05-27,838
2015-05-28,842
2015-05-31,872
2015-06-01,890
2015-06-02,902
2015-06-03,925
2015-06-04,927
2015-06-07,931
2015-06-08,945
2015-06-09,967
2015-06-10,956
2015-06-11,938
2015-06-14,928
2015-06-15,934
2015-06-16,931
2015-06-17,928
2015-06-18,925
2015-06-21,918
2015-06-22,922
2015-06-23,926
2015-06-24,928
2015-06-25,930
2015-06-28,938
2015-06-29,946
2015-06-30,949
2015-07-01,946
2015-07-02,939
2015-07-05,938
2015-07-06,937
2015-07-07,941
2015-07-08,943
2015-07-09,943
2015-07-12,945
2015-07-13,944
2015-07-14,946
2015-07-15,951
2015-07-16,961
2015-07-22,963
2015-07-23,1003
2015-07-26,1054
2015-07-27,1046
2015-07-28,1028
2015-07-29,1021
2015-07-30,1028
2015-08-02,1034
2015-08-03,1030
2015-08-04,1030
2015-08-05,1034
2015-08-06,1040
2015-08-09,1063
2015-08-10,1081
2015-08-11,1078
2015-08-12,1077
2015-08-13,1088
2015-08-16,1112
2015-08-17,1158
2015-08-18,1160
2015-08-19,1192
2015-08-20,1201
2015-08-23,1185
2015-08-24,1182
2015-08-25,1181
2015-08-26,1176
2015-08-27,1184
2015-08-31,1200
2015-09-01,1191
2015-09-02,1176
2015-09-03,1169
2015-09-06,1167
2015-09-07,1171
2015-09-08,1175
2015-09-09,1173
2015-09-10,1169
2015-09-13,1184
2015-09-14,1194
2015-09-15,1205.84
2015-09-16,1202.81
2015-09-17,1196.02
2015-09-22,1156.08
2015-09-23,1183.36
2015-09-24,1176.86
2015-09-28,1160.09
2015-09-29,1169.3
2015-09-30,1181.28
2015-10-01,1178.74
2015-10-04,1183.48
2015-10-05,1171.27
2015-10-06,1158.79
2015-10-07,1149.45
2015-10-08,1162.06
2015-10-11,1143.88
2015-10-14,1135.09
2015-10-15,1134.47
2015-10-18,1119.83
2015-10-19,1127.42
2015-10-25,1121.05
2015-10-27,1091.73
2015-10-28,1084.37
2015-10-29,1092.04
2015-11-01,1088.3
2015-11-02,1091.83
2015-11-03,1085.87
2015-11-04,1092.3
2015-11-05,1090.68
2015-11-08,1086.57
2015-11-09,1107.43
2015-11-10,1109.29
2015-11-15,1100.09
2015-11-16,1094.18
2015-11-18,1099.25
2015-11-19,1094.57
2015-11-22,1071.38
2015-11-23,1075.8
2015-11-24,1066.69
2015-11-25,1056.42
2015-11-26,1044.01
2015-11-29,1022.77
2015-11-30,1034.12
2015-12-01,1066.38
2015-12-02,1062.78
2015-12-03,1072.94
2015-12-06,1102.84
2015-12-07,1107.94
2015-12-08,1107.23
2015-12-09,1122.79
2015-12-10,1119.35
2015-12-13,1118.57
2015-12-14,1120.18
2015-12-15,1121.02
2015-12-16,1116.19
2015-12-17,1110.68
2015-12-20,1118.81
2015-12-21,1131.52
2015-12-22,1138.18
2015-12-23,1133.34
2015-12-24,1137.03
2015-12-27,1135.47
2015-12-28,1131.95
2015-12-29,1142.17
2015-12-31,1151.38
2016-01-04,1154.62
2016-01-05,1146.11
2016-01-06,1149.89
2016-01-07,1164.14
2016-01-10,1167.18
2016-01-11,1168.81
2016-01-12,1173.6
2016-01-13,1180.98
2016-01-14,1190.16
2016-01-17,1212
2016-01-18,1214.31
2016-01-19,1213.71
2016-01-20,1213.57
2016-01-21,1212.32
2016-01-24,1219.62
2016-01-25,1222.43
2016-01-26,1218.39
2016-01-27,1216.96
2016-01-28,1216.11
2016-01-31,1220.7
2016-02-01,1238.02
2016-02-02,1240.07
2016-02-03,1242.13
2016-02-04,1251.42
2016-02-07,1262.82
2016-02-08,1263.75
2016-02-11,1263.72
2016-02-14,1259.35
2016-02-15,1258.23
2016-02-16,1257.34
2016-02-17,1266.08
2016-02-18,1273.28
2016-02-21,1278.92
2016-02-22,1291.81
2016-02-23,1285.93
2016-02-24,1279.9
2016-02-25,1283.52
2016-02-28,1283.67
2016-02-29,1283.94
2016-03-01,1289.52
2016-03-02,1295.78
2016-03-03,1300.76
2016-03-06,1306.54
2016-03-10,1318.03
2016-03-13,1318.88
2016-03-14,1312.2
2016-03-15,1312.85
2016-03-16,1315.77
2016-03-17,1326.53
2016-03-20,1343.93
2016-03-21,1342.07
2016-03-23,1345.53
2016-03-24,1357.14
2016-03-27,1377.33
2016-03-28,1374.75
2016-03-29,1370.04
2016-03-30,1362.98
2016-03-31,1355.48
2016-04-03,1351.54
2016-04-04,1362.53
2016-04-05,1375.26
2016-04-06,1377.42
2016-04-10,1382.42
2016-04-11,1383.85
2016-04-12,1388.63
2016-04-14,1405.78
2016-04-17,1409.43
2016-04-18,1428.6
2016-04-19,1430.81
2016-04-20,1440.69
2016-04-21,1441.67
2016-04-24,1454.35
2016-04-25,1461.75
2016-04-26,1453.11
2016-04-27,1458.38
2016-04-28,1464.91
2016-05-02,1474.47
2016-05-03,1471.95
2016-05-04,1468.11
2016-05-05,1463.13
2016-05-08,1472.69
2016-05-09,1482.9
2016-05-10,1484.04
2016-05-11,1481.18
2016-05-12,1481.94
2016-05-15,1477.38
2016-05-16,1467.51
2016-05-17,1483.68
2016-05-18,1496.41
2016-05-19,1499.32
2016-05-22,1509.39
2016-05-23,1524.07
2016-05-24,1544.53
2016-05-25,1524.12
2016-05-26,1525.09
2016-05-29,1522.25
2016-05-30,1526.96
2016-05-31,1532.12
2016-06-01,1523.56
2016-06-02,1518.12
2016-06-05,1483.14
2016-06-06,1516.8
2016-06-07,1531.49
2016-06-08,1546.8
2016-06-09,1566.7
2016-06-12,1597.96
2016-06-13,1609.59
2016-06-14,1614.15
2016-06-15,1620.47
2016-06-16,1632.94
2016-06-19,1622.27
2016-06-20,1615.1
2016-06-21,1628.81
2016-06-22,1647.51
2016-06-23,1666.29
2016-06-26,1685.17
2016-06-27,1721.77
2016-06-28,1724.19
2016-06-29,1724.59
2016-06-30,1723.23
2016-07-03,1719.2
2016-07-04,1716.83
2016-07-05,1713.03
2016-07-06,1715.72
2016-07-10,1722.53
2016-07-11,1702.27
2016-07-12,1693.07
2016-07-13,1690.43
2016-07-14,1718.15
2016-07-17,1745.74
2016-07-18,1786.57
2016-07-19,1800.47
2016-07-20,1786.84
2016-07-21,1798.83
2016-07-25,1838.49
2016-07-26,1866.5
2016-07-27,1881.45
2016-07-28,1877.93
2016-07-31,1862.76
2016-08-01,1845.41
2016-08-02,1826.47
2016-08-03,1813.72
2016-08-04,1768.6
2016-08-07,1764.72
2016-08-08,1675.91
2016-08-09,1760.42
2016-08-10,1779.57
2016-08-11,1774.87
2016-08-14,1733.93
2016-08-15,1694.81
2016-08-16,1717.45
2016-08-17,1735.06
2016-08-21,1722.43
2016-08-22,1683.12
2016-08-23,1681.86
2016-08-24,1730.62
2016-08-28,1748.23
2016-08-29,1766.54
2016-08-30,1788.08
2016-08-31,1797.45
2016-09-01,1805.18
2016-09-04,1819.83
2016-09-05,1838.9
2016-09-06,1834.8
2016-09-07,1824.83
2016-09-08,1823.05
2016-09-11,1816.81
2016-09-12,1818.69
2016-09-14,1815.17
2016-09-18,1804.48
2016-09-20,1786.5
2016-09-21,1779.13
2016-09-22,1766.91
2016-09-25,1730.64
2016-09-26,1757.1
2016-09-27,1753.72
2016-09-28,1749.1
2016-09-29,1753.38
2016-10-02,1763.78
2016-10-03,1780.4
2016-10-04,1798.5
2016-10-05,1806.6
2016-10-06,1819.88
2016-10-16,1803.74
2016-10-17,1793.36
2016-10-18,1792.73
2016-10-19,1787.89
2016-10-20,1794.47
2016-10-23,1782.39
2016-10-24,1768.89
2016-10-25,1751
2016-10-26,1753.46
2016-10-27,1759.71
2016-11-03,1762.21
2016-11-07,1749.12
2016-11-08,1724.49
2016-11-09,1696.86
2016-11-10,1697.17
2016-11-13,1700
2016-11-14,1706.28
2016-11-15,1701.91
2016-11-16,1698.9
2016-11-17,1658.08
2016-11-20,1599.62
2016-11-21,1606.29
2016-11-22,1582.47
2016-11-23,1540.01
2016-11-24,1534.03
2016-11-27,1469.48
2016-11-28,1510.16
2016-11-29,1553.68
2016-11-30,1608.33
2016-12-01,1600.49
2016-12-04,1570.95
2016-12-05,1544.6
2016-12-06,1554.51
2016-12-07,1553.9
2016-12-08,1544.68
2016-12-11,1522.8
2016-12-12,1509.43
2016-12-14,1516.08
2016-12-15,1530.06
2016-12-18,1531.35
2016-12-19,1514.88
2016-12-20,1495.99
2016-12-21,1470.63
2016-12-22,1475.41
2016-12-26,1432.57
2016-12-27,1407.53
2016-12-28,1413.15
2016-12-29,1443.38
2017-01-01,1465.72
2017-01-02,1482.85
2017-01-03,1456.82
2017-01-04,1457.82
2017-01-05,1454.14
2017-01-08,1447.45
2017-01-09,1458.97
2017-01-10,1476.9
2017-01-11,1476.51
2017-01-12,1479.86
2017-01-15,1477.72
2017-01-16,1466.09
2017-01-17,1463.04
2017-01-18,1462.23
2017-01-19,1462.56
2017-01-22,1465.84
2017-01-23,1457.88
2017-01-24,1432.99
2017-01-25,1396.61
2017-01-26,1375.14
2017-01-30,1309.7
2017-01-31,1326.6
2017-02-01,1389.83
2017-02-02,1382.45
2017-02-05,1364.5
2017-02-06,1348.84
2017-02-07,1344.6
2017-02-08,1322.98
2017-02-09,1296.23
2017-02-12,1252.5
2017-02-13,1278.98
2017-02-14,1274.97
2017-02-15,1316.8
2017-02-16,1343.85
2017-02-19,1369.35
2017-02-20,1365.11
2017-02-21,1357.57
2017-02-22,1344.11
2017-02-23,1337.46
2017-02-26,1313.01
2017-02-28,1299.29
2017-03-01,1316.8
2017-03-02,1329.41
2017-03-05,1354.34
2017-03-06,1358.41
2017-03-07,1341.56
2017-03-09,1347.53
2017-03-13,1355.23
2017-03-14,1347.09
2017-03-15,1356.13
2017-03-16,1357.34
2017-03-19,1382.19
2017-03-20,1424.38
2017-03-21,1462.23
2017-03-22,1481.08
2017-03-23,1486.04
2017-03-26,1533.83
2017-03-28,1610.62
2017-03-29,1588.29
2017-03-30,1587.64
2017-04-02,1667.11
2017-04-03,1660.52
2017-04-04,1657.02
2017-04-06,1651.04
2017-04-09,1651.6
2017-04-10,1676.22
2017-04-11,1709.82
2017-04-12,1703.07
2017-04-13,1697.13
2017-04-16,1651.61
2017-04-18,1612.04
2017-04-19,1662.02
2017-04-20,1658.34
2017-04-23,1693.72
2017-04-24,1675.78
2017-04-25,1672.38
2017-04-26,1670.3
2017-04-27,1670.62
2017-04-30,1650.78
2017-05-02,1658.33
2017-05-03,1662.38
2017-05-04,1653.18
2017-05-07,1628.98
2017-05-08,1637.3
2017-05-09,1650.81
2017-05-11,1658.58
2017-05-15,1659.23
2017-05-16,1649.24
2017-05-17,1644.26
2017-05-18,1643.87
2017-05-21,1627.24
2017-05-22,1616.4
2017-05-23,1626.51
2017-05-24,1629.58
2017-05-28,1615.58
2017-05-30,1594.43
2017-05-31,1608.11
2017-06-01,1604.31
2017-06-04,1593.81
2017-06-05,1602.65
2017-06-06,1637.37
2017-06-07,1623.13
2017-06-08,1615.19
2017-06-11,1590.49
2017-06-12,1580.52
2017-06-13,1585.15
2017-06-14,1584.49
2017-06-15,1589.59
2017-06-18,1575.98
2017-06-19,1555.16
2017-06-20,1551.07
2017-06-21,1554.69
2017-06-22,1559.49
2017-06-25,1567.72
2017-06-27,1565.09
2017-06-28,1563.81
2017-07-02,1541.82
2017-07-03,1544.29
2017-07-04,1541.28
2017-07-05,1551.06
2017-07-06,1582.11
2017-07-09,1584.15
2017-07-10,1575.22
2017-07-11,1585.01
2017-07-12,1587.56
2017-07-13,1582.67
2017-07-16,1583.57
2017-07-17,1604.15
2017-07-18,1638.41
2017-07-19,1637.27
2017-07-20,1635.75
2017-07-23,1635.56
2017-07-24,1629.08
2017-07-25,1636.19
2017-07-26,1645.03
2017-07-27,1646.53
2017-07-30,1643.28
2017-07-31,1652.69
2017-08-01,1660.25
2017-08-02,1662.74
2017-08-03,1660.58
2017-08-06,1665.05
2017-08-07,1667.94
2017-08-09,1661.72
2017-08-10,1653.53
2017-08-13,1642.13
2017-08-15,1629.16
2017-08-16,1632.66
2017-08-17,1629.75
2017-08-20,1617.97
2017-08-21,1611.57
2017-08-22,1614.05
2017-08-23,1611.27
2017-08-24,1617.81
2017-08-27,1622.32
2017-08-28,1612.91
2017-08-30,1598.36
2017-08-31,1580.03
2017-09-04,1554.56
2017-09-06,1566.5
2017-09-07,1554.55
2017-09-10,1519.66
2017-09-11,1523.26
2017-09-12,1502.2
2017-09-13,1493.2
2017-09-14,1530.31
2017-09-17,1547.94
2017-09-18,1543.7
2017-09-20,1539.81
2017-09-24,1536.92
2017-09-25,1545.44
2017-09-26,1549.46
2017-10-03,1556.35
2017-10-04,1542.65
2017-10-08,1510.01
2017-10-09,1501.89
2017-10-10,1502.63
2017-10-11,1505.99
2017-10-12,1510.02
2017-10-15,1518.28
2017-10-16,1564.9
2017-10-17,1559.18
2017-10-18,1568.35
2017-10-22,1571.92
2017-10-23,1568.3
2017-10-24,1567.64
2017-10-25,1553.72
2017-10-29,1540.23
2017-10-30,1536.72
2017-10-31,1533.53
2017-11-01,1526.51
2017-11-02,1522.81
2017-11-05,1496.46
2017-11-06,1493.42
2017-11-07,1484.45
2017-11-08,1466.62
2017-11-09,1460.73
2017-11-12,1477.14
2017-11-13,1490.88
2017-11-14,1516.02
2017-11-15,1504.79
2017-11-16,1489.06
2017-11-19,1475.72
2017-11-20,1469.16
2017-11-21,1472.24
2017-11-22,1480.26
2017-11-23,1493.29
2017-11-26,1514.34
2017-11-27,1513.74
2017-11-28,1523.86
2017-11-29,1536.12
2017-11-30,1537.67
2017-12-04,1526.77
2017-12-05,1524.87
2017-12-06,1536.54
2017-12-10,1530.49
2017-12-11,1527.75
2017-12-12,1510.21
2017-12-13,1520.74
2017-12-14,1520.15
2017-12-17,1509.14
2017-12-18,1508.25
2017-12-19,1493.76
2017-12-20,1484.47
2017-12-21,1472.15
2017-12-24,1467.68
2017-12-26,1447.04
2017-12-27,1425.51
2017-12-28,1414.78
2017-12-31,1390.58
2018-01-01,1434.8
2018-01-02,1437.24
2018-01-03,1416.61
2018-01-04,1423.83
2018-01-07,1431.8
2018-01-08,1443.8
2018-01-09,1456.07
2018-01-10,1440.29
2018-01-14,1431.1
2018-01-16,1413.71
2018-01-17,1406.52
2018-01-21,1402.67
2018-01-22,1402.09
2018-01-23,1393.04
2018-01-24,1394.73
2018-01-25,1404.53
2018-01-28,1405.95
2018-01-29,1402.23
2018-01-31,1404.49
2018-02-01,1411.52
2018-02-04,1410.51
2018-02-05,1400.05
2018-02-06,1394.03
2018-02-07,1382.02
2018-02-08,1391.03
2018-02-11,1384.71
2018-02-12,1380.29
2018-02-14,1388.94
2018-02-15,1424.95
2018-02-18,1413.9
2018-02-20,1396.72
2018-02-21,1387.08
2018-02-22,1386.98
2018-02-25,1374.73
2018-02-26,1358.95
2018-02-27,1364.81
2018-02-28,1345.99
2018-03-04,1304.43
2018-03-05,1287.74
2018-03-06,1296.44
2018-03-07,1315.13
2018-03-11,1284.09
2018-03-12,1277.01
2018-03-13,1281.9
2018-03-14,1285.96
2018-03-15,1288.36
2018-03-18,1278.96
2018-03-19,1270.52
2018-03-20,1255.47
2018-03-21,1231.07
2018-03-22,1220.44
2018-03-26,1168.55
2018-03-27,1207.71
2018-03-28,1204.81
2018-03-29,1220.29
2018-04-01,1196.24
2018-04-02,1192.96
2018-04-03,1199
2018-04-04,1226.45
2018-04-05,1250.39
2018-04-08,1294.65
2018-04-09,1287.78
2018-04-10,1270.23
2018-04-11,1273.33
2018-04-12,1277.55
2018-04-15,1280.15
2018-04-16,1297.57
2018-04-17,1331.18
2018-04-18,1363.01
2018-04-19,1388.31
2018-04-22,1438.49
2018-04-23,1410.85
2018-04-24,1394.86
2018-04-25,1386.47
2018-04-26,1357.22
2018-04-29,1349.01
2018-05-02,1360.38
2018-05-03,1366.15
2018-05-06,1353.64
2018-05-07,1345.37
2018-05-08,1361.02
2018-05-09,1356.15
2018-05-10,1348.45
2018-05-14,1338.17
2018-05-15,1333.85
2018-05-16,1338.01
2018-05-17,1339.65
2018-05-20,1339.19
2018-05-21,1337.13
2018-05-22,1332.82
2018-05-23,1328.27
2018-05-24,1318.22
2018-05-27,1300.41
2018-05-28,1336.39
2018-05-29,1327.21
2018-05-30,1322.27
2018-05-31,1307.66
2018-06-03,1273.95
2018-06-04,1268.84
2018-06-06,1282.75
2018-06-07,1257.07
2018-06-10,1231.64
2018-06-11,1241.19
2018-06-12,1239.26
2018-06-13,1242.07
2018-06-14,1247.3
2018-06-17,1233.23
2018-06-18,1235.15
2018-06-19,1226.18
2018-06-20,1217.84
2018-06-21,1218.46
2018-06-24,1219.81
2018-06-25,1210.09
2018-06-26,1194.8
2018-06-27,1199.42
2018-06-28,1198.54
2018-07-01,1184.53
2018-07-02,1179.71
2018-07-03,1180.36
2018-07-04,1188.4
2018-07-05,1224.41
2018-07-08,1224.39
2018-07-09,1206.43
2018-07-10,1205.93
2018-07-11,1205.64
2018-07-12,1191.98
2018-07-15,1200.09
2018-07-16,1212.36
2018-07-17,1204.31
2018-07-18,1198.77
2018-07-19,1193.39
2018-07-22,1181.66
2018-07-23,1194.5
2018-07-24,1199.27
2018-07-25,1194.35
2018-07-26,1191.2
2018-07-29,1194.82
2018-07-30,1194.38
2018-07-31,1191.47
2018-08-01,1193.87
2018-08-02,1191.31
2018-08-05,1189.88
2018-08-06,1189.67
2018-08-07,1188.21
2018-08-08,1187.32
2018-08-09,1180.63
2018-08-12,1163.94
2018-08-13,1174.37
2018-08-14,1180.98
2018-08-15,1209.71
2018-08-16,1210.32
2018-08-19,1196.29
2018-08-20,1188.07
2018-08-21,1183.89
2018-08-22,1182.42
2018-08-23,1178.5
2018-08-26,1175.72
2018-08-28,1177.09
2018-08-29,1172.3
2018-08-30,1181.69
2018-09-02,1190.28
2018-09-03,1206.26
2018-09-04,1210.24
2018-09-05,1234.13
2018-09-06,1229.77
2018-09-09,1218.98
2018-09-10,1210.88
2018-09-11,1217.65
2018-09-12,1230.71
2018-09-13,1244.84
2018-09-16,1256.53
2018-09-17,1256.4
2018-09-18,1258.81
2018-09-20,1255.07
2018-09-23,1257.68
2018-09-25,1280.05
2018-09-26,1277.74
2018-09-27,1267.18
2018-09-30,1256.71
2018-10-01,1238.67
2018-10-02,1241.36
2018-10-03,1230.6
2018-10-04,1227.37
2018-10-07,1214.36
2018-10-08,1220.52
2018-10-09,1217.93
2018-10-10,1218.33
2018-10-11,1228.28
2018-10-14,1242.43
2018-10-15,1241.63
2018-10-21,1246.52
2018-10-22,1244.54
2018-10-23,1241.84
2018-10-24,1249.93
2018-10-25,1241.11
2018-10-28,1227.49
2018-10-29,1216.93
2018-10-30,1224.36
2018-10-31,1221.46
2018-11-01,1220.98
2018-11-04,1207.28
2018-11-05,1219.2
2018-11-06,1222.53
2018-11-11,1205.22
2018-11-12,1193.34
2018-11-13,1207.57
2018-11-14,1208.89
2018-11-15,1205.02
2018-11-18,1195.45
2018-11-19,1190.2
2018-11-20,1181.75
2018-11-21,1182.55
2018-11-22,1181.24
2018-11-25,1166.63
2018-11-26,1159.82
2018-11-27,1161.49
2018-11-28,1159.08
2018-11-29,1148.36
2018-12-02,1130.89
2018-12-03,1131.73
2018-12-04,1142.01
2018-12-05,1118.13
2018-12-06,1120.84
2018-12-09,1131.7
2018-12-10,1144.19
2018-12-11,1141.1
2018-12-12,1141.18
2018-12-13,1148.78
2018-12-16,1167.67
2018-12-17,1182.78
2018-12-18,1168.17
2018-12-19,1162.7
2018-12-20,1165.97
2018-12-23,1198.18
2018-12-24,1191.74
2018-12-25,1186.03
2018-12-26,1216.27
2018-12-27,1215.16
2018-12-30,1204.54
2018-12-31,1188.19
2019-01-01,1185.91
2019-01-02,1180.43
2019-01-03,1178.87
2019-01-06,1170.79
2019-01-07,1177.46
2019-01-08,1177.07
2019-01-09,1179.36
2019-01-10,1180.84
2019-01-13,1175.05
2019-01-14,1178.03
2019-01-15,1195.54
2019-01-16,1187.97
2019-01-17,1187.77
2019-01-20,1179.17
2019-01-21,1167.69
2019-01-22,1168.83
2019-01-23,1172.98
2019-01-24,1172.78
2019-01-27,1160.84
2019-01-28,1164.89
2019-01-29,1160.99
2019-01-30,1160.59
2019-01-31,1161.63
2019-02-03,1153.06
2019-02-04,1144.27
2019-02-05,1147.1
2019-02-06,1139.72
2019-02-07,1139.57
2019-02-10,1127.53
2019-02-11,1128.86
2019-02-12,1128.19
2019-02-13,1121.08
2019-02-14,1112.87
2019-02-17,1109.72
2019-02-18,1102.51
2019-02-19,1124.23
2019-02-20,1112.23
2019-02-21,1113.07
2019-02-24,1102.32
2019-02-25,1109.73
2019-02-26,1102.56
2019-02-27,1105.53
2019-03-03,1100.58
2019-03-05,1102.64
2019-03-06,1111.76
2019-03-07,1127.77
2019-03-10,1128.71
2019-03-11,1142.93
2019-03-12,1163.26
2019-03-13,1150.1
2019-03-14,1155.5
2019-03-17,1161.45
2019-03-18,1153.98
2019-03-19,1147.15
2019-03-21,1140.6
2019-03-24,1134.8
2019-03-25,1138.67
2019-03-26,1140.72
2019-03-27,1142.61
2019-03-28,1144.53
2019-03-31,1143.09
2019-04-01,1149.99
2019-04-02,1163.82
2019-04-03,1165.84
2019-04-04,1165.2
2019-04-07,1182.36
2019-04-08,1191.68
2019-04-09,1181.1
2019-04-10,1184.61
2019-04-11,1184.02
2019-04-15,1188.71
2019-04-16,1212.05
2019-04-17,1217.04
2019-04-18,1232.26
2019-04-21,1264.2
2019-04-22,1256.94
2019-04-23,1260.68
2019-04-24,1279.29
2019-04-25,1292.12
2019-04-28,1314.51
2019-04-29,1310.31
2019-04-30,1298.6
2019-05-02,1294.39
2019-05-05,1277.68
2019-05-06,1299.41
2019-05-07,1301.28
2019-05-08,1297.6
2019-05-09,1291.96
2019-05-12,1295.03
2019-05-13,1301.34
2019-05-14,1315.45
2019-05-15,1321
2019-05-16,1318.71
2019-05-19,1316.84
2019-05-20,1307.71
2019-05-21,1312.14
2019-05-22,1319.63
2019-05-23,1314.55
2019-05-26,1302.61
2019-05-27,1302.96
2019-05-28,1305.49
2019-05-29,1313.88
2019-05-30,1319.47
2019-06-02,1305.68
2019-06-03,1292.84
2019-06-04,1289.28
2019-06-06,1284.59
2019-06-10,1275.82
2019-06-11,1275.99
2019-06-12,1272.49
2019-06-13,1269.55
2019-06-16,1258.27
2019-06-17,1260.9
2019-06-18,1258.66
2019-06-19,1258.46
2019-06-20,1264.36
2019-06-23,1254.35
2019-06-24,1260.1
2019-06-25,1261.07
2019-06-26,1258.29
2019-06-27,1257.15
2019-06-30,1244.89
2019-07-01,1241.61
2019-07-02,1253.06
2019-07-03,1268.68
2019-07-04,1260.47
2019-07-07,1256.04
2019-07-08,1247.35
2019-07-09,1250.27
2019-07-10,1249.15
2019-07-11,1248.53
2019-07-14,1249.49
2019-07-15,1254.56
2019-07-16,1259.01
2019-07-17,1274.86
2019-07-18,1272.49
2019-07-21,1268.74
2019-07-22,1271.23
2019-07-23,1277.17
2019-07-24,1284.07
2019-07-25,1269.92
2019-07-28,1252.8
2019-07-29,1255.98
2019-07-30,1259.37
2019-07-31,1265.57
2019-08-01,1263.84
2019-08-04,1259.64
2019-08-05,1255.09
2019-08-06,1245.73
2019-08-07,1248.48
2019-08-08,1238.56
2019-08-11,1233.71
2019-08-12,1233.85
2019-08-13,1231.07
2019-08-14,1225.9
2019-08-15,1224.03
2019-08-18,1214.83
2019-08-19,1222.06
2019-08-20,1213.63
2019-08-21,1214.05
2019-08-22,1213.06
2019-08-25,1209.62
2019-08-26,1203.13
2019-08-27,1208
2019-08-28,1197.75
2019-08-29,1196.41
2019-09-01,1184.78
2019-09-02,1170.34
2019-09-03,1190.9
2019-09-04,1194.77
2019-09-05,1191.07
2019-09-08,1178.46
2019-09-09,1168.91
2019-09-10,1166.67
2019-09-11,1163.21
2019-09-12,1157.88
2019-09-15,1140.01
2019-09-16,1123.83
2019-09-17,1150.74
2019-09-18,1172.15
2019-09-19,1155.3
2019-09-22,1139.25
2019-09-23,1140.98
2019-09-24,1134.56
2019-09-25,1131.53
2019-09-26,1129.8
2019-09-29,1125.14
2019-09-30,1135.56
2019-10-01,1145.69
2019-10-02,1140.71
2019-10-03,1149.4
2019-10-10,1149.01
2019-10-14,1136.96
2019-10-15,1142.04
2019-10-16,1137.03
2019-10-17,1137.75
2019-10-20,1133.71
2019-10-21,1132.4
2019-10-22,1134.79
2019-10-23,1142.6
2019-10-24,1149.34
2019-10-31,1146.17
2019-11-03,1139.29
2019-11-04,1140.26
2019-11-05,1139.45
2019-11-06,1138.02
2019-11-07,1131.97
2019-11-10,1131.8
2019-11-11,1145.57
2019-11-12,1139.96
2019-11-13,1135.16
2019-11-14,1135.95
2019-11-17,1131.36
2019-11-18,1131.12
2019-11-19,1129.99
2019-11-20,1128.34
2019-11-21,1120.6
2019-11-24,1110.08
2019-11-25,1110.08
2019-11-26,1109.16
2019-11-27,1117.46
2019-11-28,1112.79
2019-12-01,1112.85
2019-12-02,1111.99
2019-12-03,1115.74
2019-12-04,1124.47
2019-12-05,1131.92
2019-12-08,1135.37
2019-12-09,1148.89
2019-12-10,1151.36
2019-12-11,1161.47
2019-12-12,1172.64
2019-12-15,1167.86
2019-12-16,1154.11
2019-12-17,1155.37
2019-12-18,1152.07
2019-12-19,1149.64
2019-12-22,1150.81
2019-12-23,1168.58
2019-12-24,1166.21
2019-12-25,1168.03
2019-12-26,1167.41
2019-12-29,1162.43
2019-12-30,1167.95
2019-12-31,1166.03
2020-01-01,1169.5
2020-01-02,1166.21
2020-01-05,1182.31
2020-01-06,1200.69
2020-01-07,1216.92
2020-01-08,1209.6
2020-01-09,1213.11
2020-01-12,1255.72
2020-01-13,1270.86
2020-01-14,1263.38
2020-01-15,1284.23
2020-01-16,1310.23
2020-01-19,1343.65
2020-01-20,1317.11
2020-01-21,1320.47
2020-01-22,1313.42
2020-01-23,1297.47
2020-01-26,1276.68
2020-01-27,1300.62
2020-01-28,1306.15
2020-01-29,1305.88
2020-01-30,1325.38
2020-02-02,1346.64
2020-02-03,1349.13
2020-02-04,1337.04
2020-02-05,1342.36
2020-02-06,1333.69
2020-02-09,1319.99
2020-02-10,1324.26
2020-02-11,1341.38
2020-02-12,1345.97
2020-02-13,1344.59
2020-02-16,1363.97
2020-02-17,1398.24
2020-02-18,1400.01
2020-02-19,1405.25
2020-02-20,1434.57
2020-02-23,1504.14
2020-02-24,1502.18
2020-02-25,1545.19
2020-02-26,1596.13
2020-02-27,1632.17
2020-03-01,1591.36
2020-03-02,1495.3
2020-03-03,1509.67
2020-03-04,1441.2
2020-03-05,1435.7
2020-03-10,1349.31
2020-03-11,1423.09
2020-03-12,1377.18
2020-03-15,1313.04
2020-03-16,1316.39
2020-03-17,1272.06
2020-03-18,1255.8
2020-03-19,1269.3
2020-03-22,1251.45
2020-05-12,1226.15
2020-05-13,1201.57
2020-06-29,1188.7
2020-06-30,1260.75
2020-07-01,1336.52
2020-07-02,1256.11
2020-07-05,1265.45
2020-07-06,1298.73
2020-07-07,1336.66
2020-07-08,1326.53
2020-07-09,1331.27
2020-07-12,1340.29
2020-07-13,1342.4
2020-07-14,1347.44
2020-07-15,1362.34
2020-07-16,1394.77
2020-07-19,1479.03
