Time,NepseIndex,Change,Gain,Loss,AverageGain,AverageLoss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,TrueRange,ATR
2015-07-07,941.0,4.0,4.0,0.0,3.39,2.8,1.21,54.78,937.36,933.41,3.95,4.0,6.19
2015-07-08,943.0,2.0,2.0,0.0,3.29,2.6,1.27,55.88,938.22,934.12,4.11,2.0,5.89
2015-07-09,943.0,0.0,0.0,0.0,3.06,2.41,1.27,55.88,938.96,934.77,4.18,0.0,5.47
2015-07-12,945.0,2.0,2.0,0.0,2.98,2.24,1.33,57.08,939.89,935.53,4.36,2.0,5.22
2015-07-13,944.0,-1.0,0.0,1.0,2.77,2.15,1.29,56.26,940.52,936.16,4.36,1.0,4.92
2015-07-14,946.0,2.0,2.0,0.0,2.71,2.0,1.36,57.58,941.36,936.89,4.48,2.0,4.71
2015-07-15,951.0,5.0,5.0,0.0,2.88,1.86,1.55,60.78,942.85,937.93,4.91,5.0,4.73
2015-07-16,961.0,10.0,10.0,0.0,3.39,1.72,1.96,66.26,945.64,939.64,6.0,10.0,5.11
2015-07-22,963.0,2.0,2.0,0.0,3.29,1.6,2.05,67.25,948.31,941.37,6.94,2.0,4.89
2015-07-23,1003.0,40.0,40.0,0.0,5.91,1.49,3.98,79.9,956.72,945.94,10.79,40.0,7.4
2015-07-26,1054.0,51.0,51.0,0.0,9.13,1.38,6.61,86.87,971.69,953.94,17.75,51.0,10.51
2015-07-27,1046.0,-8.0,0.0,8.0,8.48,1.85,4.57,82.06,983.12,960.76,22.36,8.0,10.33
2015-07-28,1028.0,-18.0,0.0,18.0,7.87,3.01,2.62,72.36,990.03,965.74,24.28,18.0,10.88
2015-07-29,1021.0,-7.0,0.0,7.0,7.31,3.29,2.22,68.95,994.79,969.83,24.96,7.0,10.6
2015-07-30,1028.0,7.0,7.0,0.0,7.29,3.06,2.38,70.45,999.9,974.14,25.76,7.0,10.35
2015-08-02,1034.0,6.0,6.0,0.0,7.2,2.84,2.54,71.71,1005.15,978.58,26.57,6.0,10.03
2015-08-03,1030.0,-4.0,0.0,4.0,6.68,2.92,2.29,69.58,1008.97,982.39,26.58,4.0,9.6
2015-08-04,1030.0,0.0,0.0,0.0,6.2,2.71,2.29,69.58,1012.21,985.91,26.29,0.0,8.92
2015-08-05,1034.0,4.0,4.0,0.0,6.05,2.52,2.4,70.59,1015.56,989.48,26.08,4.0,8.57
2015-08-06,1040.0,6.0,6.0,0.0,6.04,2.34,2.58,72.1,1019.32,993.22,26.1,6.0,8.38
2015-08-09,1063.0,23.0,23.0,0.0,7.26,2.17,3.34,76.96,1026.04,998.39,27.65,23.0,9.43
2015-08-10,1081.0,18.0,18.0,0.0,8.02,2.02,3.98,79.91,1034.49,1004.51,29.99,18.0,10.04
2015-08-11,1078.0,-3.0,0.0,3.0,7.45,2.09,3.57,78.12,1041.19,1009.95,31.24,3.0,9.54
2015-08-12,1077.0,-1.0,0.0,1.0,6.92,2.01,3.44,77.49,1046.7,1014.92,31.78,1.0,8.93
2015-08-13,1088.0,11.0,11.0,0.0,7.21,1.87,3.86,79.44,1053.05,1020.33,32.72,11.0,9.07
2015-08-16,1112.0,24.0,24.0,0.0,8.41,1.73,4.85,82.92,1062.12,1027.12,35.0,24.0,10.14
2015-08-17,1158.0,46.0,46.0,0.0,11.09,1.61,6.9,87.33,1076.87,1036.82,40.06,46.0,12.7
2015-08-18,1160.0,2.0,2.0,0.0,10.44,1.49,6.99,87.49,1089.66,1045.94,43.72,2.0,11.94
2015-08-19,1192.0,32.0,32.0,0.0,11.98,1.39,8.64,89.63,1105.4,1056.76,48.65,32.0,13.37
2015-08-20,1201.0,9.0,9.0,0.0,11.77,1.29,9.14,90.14,1120.11,1067.44,52.67,9.0,13.06
2015-08-23,1185.0,-16.0,0.0,16.0,10.93,2.34,4.67,82.37,1130.09,1076.15,53.94,16.0,13.27
2015-08-24,1182.0,-3.0,0.0,3.0,10.15,2.39,4.25,80.96,1138.08,1083.99,54.09,3.0,12.54
2015-08-25,1181.0,-1.0,0.0,1.0,9.42,2.29,4.12,80.47,1144.68,1091.18,53.5,1.0,11.71
2015-08-26,1176.0,-5.0,0.0,5.0,8.75,2.48,3.53,77.91,1149.5,1097.46,52.04,5.0,11.23
2015-08-27,1184.0,8.0,8.0,0.0,8.7,2.3,3.78,79.06,1154.81,1103.87,50.94,8.0,11.0
2015-08-31,1200.0,16.0,16.0,0.0,9.22,2.14,4.31,81.17,1161.76,1110.99,50.77,16.0,11.36
2015-09-01,1191.0,-9.0,0.0,9.0,8.56,2.63,3.26,76.5,1166.26,1116.92,49.34,9.0,11.19
2015-09-02,1176.0,-15.0,0.0,15.0,7.95,3.51,2.26,69.35,1167.76,1121.3,46.46,15.0,11.46
2015-09-03,1169.0,-7.0,0.0,7.0,7.38,3.76,1.96,66.24,1167.95,1124.83,43.12,7.0,11.14
2015-09-06,1167.0,-2.0,0.0,2.0,6.85,3.64,1.88,65.34,1167.8,1127.95,39.85,2.0,10.49
2015-09-07,1171.0,4.0,4.0,0.0,6.65,3.38,1.97,66.33,1168.29,1131.14,37.15,4.0,10.03
2015-09-08,1175.0,4.0,4.0,0.0,6.46,3.14,2.06,67.33,1169.33,1134.39,34.94,4.0,9.6
2015-09-09,1173.0,-2.0,0.0,2.0,6.0,3.05,1.96,66.27,1169.89,1137.25,32.64,2.0,9.05
2015-09-10,1169.0,-4.0,0.0,4.0,5.57,3.12,1.78,64.09,1169.75,1139.6,30.15,4.0,8.69
2015-09-13,1184.0,15.0,15.0,0.0,6.24,2.9,2.15,68.3,1171.95,1142.89,29.06,15.0,9.14
2015-09-14,1194.0,10.0,10.0,0.0,6.51,2.69,2.42,70.76,1175.34,1146.68,28.66,10.0,9.2
2015-09-15,1205.84,11.84,11.84,0.0,6.89,2.5,2.76,73.39,1180.03,1151.06,28.97,11.84,9.39
2015-09-16,1202.81,-3.03,0.0,3.03,6.4,2.54,2.52,71.61,1183.54,1154.89,28.64,3.03,8.94
2015-09-17,1196.02,-6.79,0.0,6.79,5.94,2.84,2.09,67.66,1185.46,1157.94,27.52,6.79,8.78
2015-09-22,1156.08,-39.94,0.0,39.94,5.52,5.49,1.01,50.13,1180.94,1157.8,23.14,39.94,11.01
2015-09-23,1183.36,27.28,27.28,0.0,7.07,5.1,1.39,58.11,1181.31,1159.69,21.62,27.28,12.17
2015-09-24,1176.86,-6.5,0.0,6.5,6.57,5.2,1.26,55.82,1180.63,1160.97,19.66,6.5,11.77
2015-09-28,1160.09,-16.77,0.0,16.77,6.1,6.03,1.01,50.3,1177.47,1160.9,16.56,16.77,12.12
2015-09-29,1169.3,9.21,9.21,0.0,6.32,5.59,1.13,53.05,1176.21,1161.52,14.69,9.21,11.92
2015-09-30,1181.28,11.98,11.98,0.0,6.73,5.2,1.29,56.42,1176.99,1162.99,14.0,11.98,11.92
2015-10-01,1178.74,-2.54,0.0,2.54,6.25,5.01,1.25,55.51,1177.26,1164.15,13.11,2.54,11.25
2015-10-04,1183.48,4.74,4.74,0.0,6.14,4.65,1.32,56.9,1178.22,1165.59,12.63,4.74,10.79
2015-10-05,1171.27,-12.21,0.0,12.21,5.7,5.19,1.1,52.35,1177.15,1166.01,11.14,12.21,10.89
2015-10-06,1158.79,-12.48,0.0,12.48,5.29,5.71,0.93,48.1,1174.32,1165.47,8.85,12.48,11.0
2015-10-07,1149.45,-9.34,0.0,9.34,4.91,5.97,0.82,45.16,1170.5,1164.28,6.21,9.34,10.88
2015-10-08,1162.06,12.61,12.61,0.0,5.46,5.54,0.99,49.64,1169.2,1164.12,5.08,12.61,11.01
2015-10-11,1143.88,-18.18,0.0,18.18,5.07,6.44,0.79,44.05,1165.3,1162.62,2.68,18.18,11.52
2015-10-14,1135.09,-8.79,0.0,8.79,4.71,6.61,0.71,41.6,1160.66,1160.58,0.07,8.79,11.32
2015-10-15,1134.47,-0.62,0.0,0.62,4.37,6.18,0.71,41.43,1156.63,1158.65,-2.02,0.62,10.56
2015-10-18,1119.83,-14.64,0.0,14.64,4.06,6.79,0.6,37.44,1150.97,1155.77,-4.81,14.64,10.85
2015-10-19,1127.42,7.59,7.59,0.0,4.31,6.3,0.68,40.63,1147.34,1153.67,-6.33,7.59,10.62
2015-10-25,1121.05,-6.37,0.0,6.37,4.01,6.31,0.64,38.84,1143.3,1151.26,-7.96,6.37,10.31
2015-10-27,1091.73,-29.32,0.0,29.32,3.72,7.95,0.47,31.87,1135.36,1146.85,-11.48,29.32,11.67
2015-10-28,1084.37,-7.36,0.0,7.36,3.45,7.91,0.44,30.4,1127.52,1142.22,-14.7,7.36,11.36
2015-10-29,1092.04,7.67,7.67,0.0,3.76,7.34,0.51,33.83,1122.06,1138.5,-16.44,7.67,11.1
2015-11-01,1088.3,-3.74,0.0,3.74,3.49,7.09,0.49,32.98,1116.87,1134.78,-17.92,3.74,10.57
2015-11-02,1091.83,3.53,3.53,0.0,3.49,6.58,0.53,34.65,1113.02,1131.6,-18.59,3.53,10.07
2015-11-03,1085.87,-5.96,0.0,5.96,3.24,6.54,0.5,33.15,1108.84,1128.21,-19.37,5.96,9.78
2015-11-04,1092.3,6.43,6.43,0.0,3.47,6.07,0.57,36.37,1106.29,1125.55,-19.26,6.43,9.54
2015-11-05,1090.68,-1.62,0.0,1.62,3.22,5.75,0.56,35.9,1103.89,1122.97,-19.08,1.62,8.97
2015-11-08,1086.57,-4.11,0.0,4.11,2.99,5.63,0.53,34.67,1101.23,1120.27,-19.05,4.11,8.63
2015-11-09,1107.43,20.86,20.86,0.0,4.27,5.23,0.82,44.92,1102.18,1119.32,-17.14,20.86,9.5
2015-11-10,1109.29,1.86,1.86,0.0,4.1,4.86,0.84,45.74,1103.28,1118.58,-15.3,1.86,8.95
2015-11-15,1100.09,-9.2,0.0,9.2,3.8,5.17,0.74,42.39,1102.79,1117.21,-14.42,9.2,8.97
2015-11-16,1094.18,-5.91,0.0,5.91,3.53,5.22,0.68,40.34,1101.46,1115.5,-14.04,5.91,8.75
2015-11-18,1099.25,5.07,5.07,0.0,3.64,4.85,0.75,42.89,1101.12,1114.3,-13.18,5.07,8.49
2015-11-19,1094.57,-4.68,0.0,4.68,3.38,4.84,0.7,41.14,1100.11,1112.84,-12.73,4.68,8.22
2015-11-22,1071.38,-23.19,0.0,23.19,3.14,6.15,0.51,33.81,1095.69,1109.77,-14.07,23.19,9.29
2015-11-23,1075.8,4.42,4.42,0.0,3.23,5.71,0.57,36.14,1092.63,1107.25,-14.62,4.42,8.94
2015-11-24,1066.69,-9.11,0.0,9.11,3.0,5.95,0.5,33.52,1088.64,1104.25,-15.61,9.11,8.95
2015-11-25,1056.42,-10.27,0.0,10.27,2.79,6.26,0.45,30.8,1083.68,1100.7,-17.02,10.27,9.05
2015-11-26,1044.01,-12.41,0.0,12.41,2.59,6.7,0.39,27.86,1077.58,1096.5,-18.92,12.41,9.29
2015-11-29,1022.77,-21.24,0.0,21.24,2.4,7.74,0.31,23.69,1069.15,1091.04,-21.89,21.24,10.14
2015-11-30,1034.12,11.35,11.35,0.0,3.04,7.19,0.42,29.74,1063.76,1086.83,-23.07,11.35,10.23
2015-12-01,1066.38,32.26,32.26,0.0,5.13,6.67,0.77,43.46,1064.16,1085.31,-21.15,32.26,11.8
2015-12-02,1062.78,-3.6,0.0,3.6,4.76,6.45,0.74,42.46,1063.95,1083.64,-19.69,3.6,11.21
2015-12-03,1072.94,10.16,10.16,0.0,5.15,5.99,0.86,46.21,1065.33,1082.85,-17.52,10.16,11.14
2015-12-06,1102.84,29.9,29.9,0.0,6.92,5.56,1.24,55.42,1071.1,1084.33,-13.23,29.9,12.48
2015-12-07,1107.94,5.1,5.1,0.0,6.79,5.17,1.31,56.78,1076.77,1086.08,-9.31,5.1,11.95
2015-12-08,1107.23,-0.71,0.0,0.71,6.3,4.85,1.3,56.52,1081.46,1087.65,-6.19,0.71,11.15
2015-12-09,1122.79,15.56,15.56,0.0,6.96,4.5,1.55,60.73,1087.82,1090.25,-2.43,15.56,11.46
2015-12-10,1119.35,-3.44,0.0,3.44,6.47,4.43,1.46,59.36,1092.67,1092.4,0.26,3.44,10.89
2015-12-13,1118.57,-0.78,0.0,0.78,6.0,4.17,1.44,59.04,1096.65,1094.34,2.31,0.78,10.17
2015-12-14,1120.18,1.61,1.61,0.0,5.69,3.87,1.47,59.53,1100.27,1096.26,4.01,1.61,9.56
2015-12-15,1121.02,0.84,0.84,0.0,5.34,3.59,1.49,59.8,1103.46,1098.09,5.37,0.84,8.93
2015-12-16,1116.19,-4.83,0.0,4.83,4.96,3.68,1.35,57.41,1105.42,1099.43,5.99,4.83,8.64
2015-12-17,1110.68,-5.51,0.0,5.51,4.61,3.81,1.21,54.73,1106.23,1100.27,5.97,5.51,8.42
2015-12-20,1118.81,8.13,8.13,0.0,4.86,3.54,1.37,57.86,1108.17,1101.64,6.53,8.13,8.4
2015-12-21,1131.52,12.71,12.71,0.0,5.42,3.29,1.65,62.26,1111.76,1103.85,7.91,12.71,8.71
2015-12-22,1138.18,6.66,6.66,0.0,5.51,3.05,1.81,64.35,1115.82,1106.4,9.43,6.66,8.56
2015-12-23,1133.34,-4.84,0.0,4.84,5.11,3.18,1.61,61.67,1118.52,1108.39,10.13,4.84,8.29
2015-12-24,1137.03,3.69,3.69,0.0,5.01,2.95,1.7,62.94,1121.37,1110.51,10.85,3.69,7.96
2015-12-27,1135.47,-1.56,0.0,1.56,4.65,2.85,1.63,62.01,1123.54,1112.36,11.18,1.56,7.51
2015-12-28,1131.95,-3.52,0.0,3.52,4.32,2.9,1.49,59.85,1124.83,1113.81,11.02,3.52,7.22
2015-12-29,1142.17,10.22,10.22,0.0,4.74,2.69,1.76,63.79,1127.5,1115.91,11.59,10.22,7.44
2015-12-31,1151.38,9.21,9.21,0.0,5.06,2.5,2.02,66.94,1131.17,1118.54,12.63,9.21,7.56
2016-01-04,1154.62,3.24,3.24,0.0,4.93,2.32,2.12,67.99,1134.78,1121.21,13.57,3.24,7.25
2016-01-05,1146.11,-8.51,0.0,8.51,4.58,2.76,1.66,62.37,1136.52,1123.06,13.47,8.51,7.34
2016-01-06,1149.89,3.78,3.78,0.0,4.52,2.57,1.76,63.8,1138.58,1125.04,13.53,3.78,7.09
2016-01-07,1164.14,14.25,14.25,0.0,5.22,2.38,2.19,68.65,1142.51,1127.94,14.57,14.25,7.6
2016-01-10,1167.18,3.04,3.04,0.0,5.06,2.21,2.29,69.58,1146.31,1130.85,15.46,3.04,7.28
2016-01-11,1168.81,1.63,1.63,0.0,4.82,2.05,2.34,70.1,1149.77,1133.66,16.11,1.63,6.87
2016-01-12,1173.6,4.79,4.79,0.0,4.82,1.91,2.52,71.62,1153.44,1136.62,16.82,4.79,6.72
2016-01-13,1180.98,7.38,7.38,0.0,5.0,1.77,2.82,73.83,1157.67,1139.9,17.77,7.38,6.77
2016-01-14,1190.16,9.18,9.18,0.0,5.3,1.65,3.22,76.3,1162.67,1143.63,19.04,9.18,6.94
2016-01-17,1212.0,21.84,21.84,0.0,6.48,1.53,4.24,80.92,1170.26,1148.69,21.57,21.84,8.01
2016-01-18,1214.31,2.31,2.31,0.0,6.18,1.42,4.36,81.33,1177.04,1153.55,23.49,2.31,7.6
2016-01-19,1213.71,-0.6,0.0,0.6,5.74,1.36,4.22,80.84,1182.68,1158.01,24.67,0.6,7.1
2016-01-20,1213.57,-0.14,0.0,0.14,5.33,1.27,4.19,80.72,1187.43,1162.12,25.31,0.14,6.6
2016-01-21,1212.32,-1.25,0.0,1.25,4.95,1.27,3.89,79.56,1191.26,1165.84,25.42,1.25,6.22
2016-01-24,1219.62,7.3,7.3,0.0,5.12,1.18,4.33,81.25,1195.62,1169.83,25.8,7.3,6.3
2016-01-25,1222.43,2.81,2.81,0.0,4.95,1.1,4.52,81.88,1199.75,1173.72,26.03,2.81,6.05
2016-01-26,1218.39,-4.04,0.0,4.04,4.6,1.31,3.52,77.87,1202.62,1177.03,25.58,4.04,5.9
2016-01-27,1216.96,-1.43,0.0,1.43,4.27,1.32,3.25,76.45,1204.82,1179.99,24.83,1.43,5.59
2016-01-28,1216.11,-0.85,0.0,0.85,3.96,1.28,3.09,75.57,1206.56,1182.66,23.89,0.85,5.25
2016-01-31,1220.7,4.59,4.59,0.0,4.01,1.19,3.37,77.11,1208.73,1185.48,23.25,4.59,5.2
2016-02-01,1238.02,17.32,17.32,0.0,4.96,1.11,4.49,81.78,1213.24,1189.37,23.87,17.32,6.07
2016-02-02,1240.07,2.05,2.05,0.0,4.75,1.03,4.63,82.24,1217.37,1193.13,24.24,2.05,5.78
2016-02-03,1242.13,2.06,2.06,0.0,4.56,0.95,4.78,82.71,1221.18,1196.76,24.42,2.06,5.51
2016-02-04,1251.42,9.29,9.29,0.0,4.9,0.89,5.53,84.69,1225.83,1200.81,25.02,9.29,5.78
2016-02-07,1262.82,11.4,11.4,0.0,5.36,0.82,6.52,86.71,1231.52,1205.4,26.12,11.4,6.18
2016-02-08,1263.75,0.93,0.93,0.0,5.05,0.76,6.61,86.86,1236.48,1209.72,26.76,0.93,5.81
2016-02-11,1263.72,-0.03,0.0,0.03,4.69,0.71,6.59,86.83,1240.67,1213.72,26.95,0.03,5.4
2016-02-14,1259.35,-4.37,0.0,4.37,4.35,0.97,4.48,81.74,1243.54,1217.1,26.44,4.37,5.32
2016-02-15,1258.23,-1.12,0.0,1.12,4.04,0.98,4.11,80.43,1245.8,1220.15,25.65,1.12,5.02
2016-02-16,1257.34,-0.89,0.0,0.89,3.75,0.98,3.84,79.35,1247.58,1222.9,24.67,0.89,4.73
2016-02-17,1266.08,8.74,8.74,0.0,4.11,0.91,4.53,81.92,1250.42,1226.1,24.32,8.74,5.01
2016-02-18,1273.28,7.2,7.2,0.0,4.33,0.84,5.14,83.72,1253.94,1229.6,24.34,7.2,5.17
2016-02-21,1278.92,5.64,5.64,0.0,4.42,0.78,5.66,84.98,1257.78,1233.25,24.53,5.64,5.2
2016-02-22,1291.81,12.89,12.89,0.0,5.03,0.73,6.93,87.39,1263.02,1237.59,25.43,12.89,5.75
2016-02-23,1285.93,-5.88,0.0,5.88,4.67,1.09,4.27,81.02,1266.54,1241.17,25.37,5.88,5.76
2016-02-24,1279.9,-6.03,0.0,6.03,4.33,1.45,3.0,74.98,1268.6,1244.04,24.56,6.03,5.78
2016-02-25,1283.52,3.62,3.62,0.0,4.28,1.34,3.19,76.13,1270.89,1246.96,23.93,3.62,5.63
2016-02-28,1283.67,0.15,0.15,0.0,3.99,1.25,3.2,76.18,1272.86,1249.68,23.18,0.15,5.24
2016-02-29,1283.94,0.27,0.27,0.0,3.72,1.16,3.21,76.27,1274.56,1252.22,22.34,0.27,4.88
2016-03-01,1289.52,5.58,5.58,0.0,3.86,1.08,3.59,78.19,1276.87,1254.98,21.88,5.58,4.93
2016-03-02,1295.78,6.26,6.26,0.0,4.03,1.0,4.03,80.13,1279.78,1258.0,21.77,6.26,5.03
2016-03-03,1300.76,4.98,4.98,0.0,4.1,0.93,4.42,81.54,1283.0,1261.17,21.83,4.98,5.02
2016-03-06,1306.54,5.78,5.78,0.0,4.22,0.86,4.9,83.04,1286.62,1264.53,22.09,5.78,5.08
2016-03-10,1318.03,11.49,11.49,0.0,4.74,0.8,5.92,85.55,1291.46,1268.49,22.96,11.49,5.53
2016-03-13,1318.88,0.85,0.85,0.0,4.46,0.74,6.0,85.72,1295.68,1272.23,23.45,0.85,5.2
2016-03-14,1312.2,-6.68,0.0,6.68,4.14,1.17,3.55,78.01,1298.22,1275.19,23.03,6.68,5.31
2016-03-15,1312.85,0.65,0.65,0.0,3.89,1.08,3.59,78.22,1300.47,1277.98,22.49,0.65,4.97
2016-03-16,1315.77,2.92,2.92,0.0,3.82,1.01,3.8,79.16,1302.82,1280.78,22.05,2.92,4.83
2016-03-17,1326.53,10.76,10.76,0.0,4.32,0.93,4.62,82.21,1306.47,1284.17,22.3,10.76,5.25
2016-03-20,1343.93,17.4,17.4,0.0,5.25,0.87,6.05,85.82,1312.23,1288.59,23.64,17.4,6.12
2016-03-21,1342.07,-1.86,0.0,1.86,4.88,0.94,5.2,83.86,1316.82,1292.55,24.27,1.86,5.81
2016-03-23,1345.53,3.46,3.46,0.0,4.77,0.87,5.48,84.57,1321.24,1296.48,24.76,3.46,5.65
2016-03-24,1357.14,11.61,11.61,0.0,5.26,0.81,6.51,86.68,1326.76,1300.97,25.79,11.61,6.07
2016-03-27,1377.33,20.19,20.19,0.0,6.33,0.75,8.43,89.39,1334.54,1306.63,27.91,20.19,7.08
2016-03-28,1374.75,-2.58,0.0,2.58,5.88,0.88,6.66,86.95,1340.73,1311.67,29.05,2.58,6.76
2016-03-29,1370.04,-4.71,0.0,4.71,5.46,1.16,4.72,82.53,1345.24,1316.0,29.24,4.71,6.61
2016-03-30,1362.98,-7.06,0.0,7.06,5.07,1.58,3.21,76.27,1347.97,1319.48,28.49,7.06,6.64
2016-03-31,1355.48,-7.5,0.0,7.5,4.71,2.0,2.35,70.17,1349.12,1322.14,26.98,7.5,6.71
2016-04-03,1351.54,-3.94,0.0,3.94,4.37,2.14,2.04,67.14,1349.49,1324.32,25.17,3.94,6.51
2016-04-04,1362.53,10.99,10.99,0.0,4.84,1.99,2.44,70.92,1351.5,1327.15,24.35,10.99,6.83
2016-04-05,1375.26,12.73,12.73,0.0,5.41,1.84,2.93,74.56,1355.16,1330.72,24.44,12.73,7.25
2016-04-06,1377.42,2.16,2.16,0.0,5.17,1.71,3.02,75.13,1358.58,1334.18,24.41,2.16,6.89
2016-04-10,1382.42,5.0,5.0,0.0,5.16,1.59,3.25,76.45,1362.25,1337.75,24.5,5.0,6.75
2016-04-11,1383.85,1.43,1.43,0.0,4.89,1.48,3.32,76.83,1365.57,1341.16,24.41,1.43,6.37
2016-04-12,1388.63,4.78,4.78,0.0,4.89,1.37,3.56,78.09,1369.12,1344.68,24.44,4.78,6.26
2016-04-14,1405.78,17.15,17.15,0.0,5.76,1.27,4.53,81.91,1374.76,1349.21,25.55,17.15,7.04
2016-04-17,1409.43,3.65,3.65,0.0,5.61,1.18,4.75,82.6,1380.09,1353.67,26.43,3.65,6.79
2016-04-18,1428.6,19.17,19.17,0.0,6.58,1.1,5.99,85.7,1387.56,1359.22,28.34,19.17,7.68
2016-04-19,1430.81,2.21,2.21,0.0,6.27,1.02,6.15,86.01,1394.21,1364.52,29.69,2.21,7.29
2016-04-20,1440.69,9.88,9.88,0.0,6.53,0.95,6.9,87.33,1401.36,1370.16,31.2,9.88,7.47
2016-04-21,1441.67,0.98,0.98,0.0,6.13,0.88,6.97,87.46,1407.56,1375.46,32.1,0.98,7.01
2016-04-24,1454.35,12.68,12.68,0.0,6.6,0.82,8.08,88.99,1414.76,1381.3,33.46,12.68,7.41
2016-04-25,1461.75,7.4,7.4,0.0,6.66,0.76,8.78,89.78,1421.99,1387.26,34.73,7.4,7.41
2016-04-26,1453.11,-8.64,0.0,8.64,6.18,1.32,4.68,82.39,1426.78,1392.14,34.64,8.64,7.5
2016-04-27,1458.38,5.27,5.27,0.0,6.11,1.23,4.99,83.29,1431.64,1397.05,34.59,5.27,7.34
2016-04-28,1464.91,6.53,6.53,0.0,6.14,1.14,5.4,84.36,1436.76,1402.07,34.68,6.53,7.28
2016-05-02,1474.47,9.56,9.56,0.0,6.39,1.06,6.04,85.8,1442.56,1407.44,35.12,9.56,7.45
2016-05-03,1471.95,-2.52,0.0,2.52,5.93,1.16,5.11,83.62,1447.08,1412.22,34.87,2.52,7.09
2016-05-04,1468.11,-3.84,0.0,3.84,5.51,1.35,4.07,80.28,1450.32,1416.36,33.96,3.84,6.86
2016-05-05,1463.13,-4.98,0.0,4.98,5.11,1.61,3.17,76.03,1452.29,1419.82,32.47,4.98,6.73
2016-05-08,1472.69,9.56,9.56,0.0,5.43,1.5,3.63,78.39,1455.43,1423.74,31.69,9.56,6.93
2016-05-09,1482.9,10.21,10.21,0.0,5.77,1.39,4.15,80.59,1459.65,1428.12,31.53,10.21,7.16
2016-05-10,1484.04,1.14,1.14,0.0,5.44,1.29,4.22,80.83,1463.41,1432.26,31.14,1.14,6.73
2016-05-11,1481.18,-2.86,0.0,2.86,5.05,1.4,3.6,78.27,1466.14,1435.88,30.25,2.86,6.46
2016-05-12,1481.94,0.76,0.76,0.0,4.75,1.3,3.64,78.47,1468.57,1439.3,29.27,0.76,6.05
2016-05-15,1477.38,-4.56,0.0,4.56,4.41,1.54,2.87,74.17,1469.93,1442.12,27.81,4.56,5.94
2016-05-16,1467.51,-9.87,0.0,9.87,4.09,2.13,1.92,65.77,1469.55,1444.0,25.56,9.87,6.22
2016-05-17,1483.68,16.17,16.17,0.0,4.96,1.98,2.5,71.47,1471.73,1446.94,24.79,16.17,6.93
2016-05-18,1496.41,12.73,12.73,0.0,5.51,1.84,3.0,75.0,1475.52,1450.6,24.92,12.73,7.35
2016-05-19,1499.32,2.91,2.91,0.0,5.33,1.71,3.12,75.74,1479.19,1454.21,24.97,2.91,7.03
2016-05-22,1509.39,10.07,10.07,0.0,5.66,1.58,3.58,78.14,1483.83,1458.3,25.53,10.07,7.25
2016-05-23,1524.07,14.68,14.68,0.0,6.31,1.47,4.29,81.09,1490.02,1463.17,26.85,14.68,7.78
2016-05-24,1544.53,20.46,20.46,0.0,7.32,1.37,5.36,84.27,1498.41,1469.2,29.21,20.46,8.69
2016-05-25,1524.12,-20.41,0.0,20.41,6.8,2.73,2.49,71.37,1502.36,1473.27,29.1,20.41,9.52
2016-05-26,1525.09,0.97,0.97,0.0,6.38,2.53,2.52,71.59,1505.86,1477.1,28.76,0.97,8.91
2016-05-29,1522.25,-2.84,0.0,2.84,5.92,2.55,2.32,69.88,1508.38,1480.45,27.93,2.84,8.48
2016-05-30,1526.96,4.71,4.71,0.0,5.84,2.37,2.46,71.11,1511.24,1483.89,27.35,4.71,8.21
2016-05-31,1532.12,5.16,5.16,0.0,5.79,2.2,2.63,72.45,1514.45,1487.47,26.99,5.16,7.99
2016-06-01,1523.56,-8.56,0.0,8.56,5.38,2.66,2.02,66.93,1515.85,1490.14,25.71,8.56,8.03
2016-06-02,1518.12,-5.44,0.0,5.44,4.99,2.85,1.75,63.62,1516.2,1492.21,23.99,5.44,7.85
2016-06-05,1483.14,-34.98,0.0,34.98,4.64,5.15,0.9,47.37,1511.12,1491.54,19.58,34.98,9.78
2016-06-06,1516.8,33.66,33.66,0.0,6.71,4.78,1.4,58.38,1511.99,1493.41,18.58,33.66,11.49
2016-06-07,1531.49,14.69,14.69,0.0,7.28,4.44,1.64,62.11,1514.99,1496.23,18.76,14.69,11.72
2016-06-08,1546.8,15.31,15.31,0.0,7.85,4.12,1.9,65.57,1519.88,1499.98,19.91,15.31,11.98
2016-06-09,1566.7,19.9,19.9,0.0,8.71,3.83,2.28,69.47,1527.09,1504.92,22.17,19.9,12.54
2016-06-12,1597.96,31.26,31.26,0.0,10.32,3.55,2.9,74.38,1537.99,1511.81,26.18,31.26,13.88
2016-06-13,1609.59,11.63,11.63,0.0,10.42,3.3,3.16,75.94,1549.01,1519.05,29.95,11.63,13.72
2016-06-14,1614.15,4.56,4.56,0.0,10.0,3.07,3.26,76.54,1559.03,1526.1,32.93,4.56,13.06
2016-06-15,1620.47,6.32,6.32,0.0,9.74,2.85,3.42,77.38,1568.48,1533.09,35.39,6.32,12.58
2016-06-16,1632.94,12.47,12.47,0.0,9.93,2.64,3.76,78.98,1578.4,1540.49,37.91,12.47,12.57
2016-06-19,1622.27,-10.67,0.0,10.67,9.22,3.22,2.87,74.14,1585.15,1546.54,38.6,10.67,12.44
2016-06-20,1615.1,-7.17,0.0,7.17,8.56,3.5,2.45,70.99,1589.76,1551.62,38.13,7.17,12.06
